token,rating-human,specificity1,specificity2,specificity3,wn_type
present,3.39,2.573034717135231,2.523754031261543,1.5714285714285714,abstract
predictability,1.93,2.7742358153812323,2.7431999656679418,1.7142857142857144,abstract
filthiness,2.96,3.0987952340593092,3.097190304291201,2.0,abstract
gleam,3.28,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
spacing,3.15,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
humanism,1.81,3.0987952340593092,3.097190304291201,2.0,abstract
pandemonium,2.24,2.9177281134935296,2.8997040887159753,1.8571428571428572,abstract
wilderness,3.79,3.0987952340593092,3.097190304291201,2.0,abstract
retainer,4.0,3.2798623546250893,3.2946765198664267,2.428571428571429,abstract
intensity,2.14,2.6461274326448594,2.6034747653531367,1.7142857142857144,abstract
rash,4.62,3.0458364962299025,3.0394292890307804,2.142857142857143,abstract
interconnection,2.14,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
psychoses,2.38,2.8118106378437693,2.7841820581951344,2.0,abstract
prerogative,1.83,3.0696499374729243,3.0654021237178775,2.2857142857142856,abstract
periods,3.64,1.981021388711118,1.8780571679359839,1.5714285714285714,abstract
psychosis,2.31,2.8118106378437693,2.7841820581951344,2.0,abstract
agenda,2.66,3.008261673776419,2.998447196503588,2.0,abstract
malnutrition,3.1,3.1601834977558143,3.1641452315054903,2.571428571428571,abstract
significance,1.68,2.844635397983901,2.819983354624382,2.0,abstract
exactitude,1.96,2.7366609929277494,2.7022178731407496,1.7142857142857144,abstract
vigilance,2.36,3.008261673776419,2.998447196503588,2.0,abstract
tragicomedy,2.3,3.0987952340593092,3.097190304291201,2.0,abstract
feminism,2.17,3.0987952340593092,3.097190304291201,2.0,abstract
sensitivity,1.77,2.6169821360584744,2.5716865847798127,2.0,abstract
pacemaker,4.68,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
imprint,3.96,3.0987952340593092,3.097190304291201,2.0,abstract
chivalry,1.88,3.0987952340593092,3.097190304291201,2.0,abstract
animosity,2.11,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
plantation,4.5,3.008261673776419,2.998447196503588,2.0,abstract
bellyful,3.16,3.2798623546250893,3.2946765198664267,2.2857142857142856,abstract
resilience,2.26,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
grad,3.96,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
haste,2.29,3.008261673776419,2.998447196503588,2.0,abstract
drivel,2.38,2.5931686948154526,2.545713750092716,1.5714285714285714,abstract
docility,1.48,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
appreciation,1.63,3.0987952340593092,3.097190304291201,2.142857142857143,abstract
indebtedness,1.93,2.6837022550983427,2.644456857880329,1.7142857142857144,abstract
aesthetics,2.22,3.2798623546250893,3.2946765198664267,2.2857142857142856,abstract
virility,1.85,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
sanity,1.85,2.9553029359470124,2.9406861812431675,2.0,abstract
crudeness,1.85,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
puzzlement,2.0,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
pharmacy,4.78,3.5514630354737595,3.5909058432292658,2.7142857142857144,abstract
paternity,2.59,2.8271945532106395,2.8009609809283624,1.5714285714285714,abstract
merriment,2.04,2.8271945532106395,2.8009609809283624,1.8571428571428572,abstract
telegram,4.63,2.6461274326448594,2.6034747653531367,1.5714285714285714,abstract
quotient,2.71,2.5555938723619693,2.5047316575655234,1.7142857142857144,abstract
foundation,3.74,2.5555938723619693,2.5047316575655234,1.4285714285714286,abstract
plurality,2.54,2.8271945532106395,2.8009609809283624,1.5714285714285714,abstract
farewell,2.21,2.6837022550983427,2.644456857880329,1.7142857142857144,abstract
medallion,4.68,3.2798623546250893,3.2946765198664267,2.2857142857142856,abstract
arthritis,3.5,3.206769639115461,3.2149557857748334,2.571428571428571,abstract
decorum,2.36,2.9177281134935296,2.8997040887159753,1.8571428571428572,abstract
repentance,1.57,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
tingle,3.16,3.0987952340593092,3.097190304291201,2.0,abstract
ownership,2.42,2.4359150154926943,2.374200369204587,1.4285714285714286,abstract
pennant,4.37,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
dysplasia,3.12,2.707515696341364,2.670429692567426,2.0,abstract
orthopedics,3.54,3.4609294751908695,3.4921627354416525,2.571428571428571,abstract
chance,1.64,2.573034717135231,2.523754031261543,1.8571428571428572,abstract
indicator,2.73,2.707515696341364,2.670429692567426,1.8571428571428572,abstract
hives,4.11,3.9135972766053198,3.985878274379717,3.2857142857142856,abstract
unavailability,2.07,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
impunity,1.77,3.0987952340593092,3.097190304291201,2.0,abstract
coloration,2.59,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
memorabilia,4.15,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
kilobyte,3.04,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
monologue,3.3,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
lifestyle,2.14,2.7366609929277494,2.7022178731407496,1.7142857142857144,abstract
flashiness,2.5,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
paradigm,1.73,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
devil,3.41,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
brainstorm,2.55,2.979116377190034,2.9666590159302646,2.142857142857143,abstract
advertising,3.88,2.573034717135231,2.523754031261543,1.7142857142857144,abstract
expediency,2.19,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
comfort,2.89,2.6837022550983427,2.644456857880329,1.7142857142857144,abstract
contusion,4.04,3.0987952340593092,3.097190304291201,2.2857142857142856,abstract
reallocation,2.34,3.0987952340593092,3.097190304291201,2.0,abstract
surety,2.16,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
equilateral,2.7,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
interchangeability,2.1,2.6461274326448594,2.6034747653531367,1.7142857142857144,abstract
interlude,2.04,2.7366609929277494,2.7022178731407496,1.5714285714285714,abstract
yellowness,3.36,2.798049256624254,2.7691728003550384,2.0,abstract
breathlessness,2.76,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
alienation,1.73,2.9177281134935296,2.8997040887159753,1.8571428571428572,abstract
dash,3.39,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
warmth,3.39,3.2798623546250893,3.2946765198664267,2.2857142857142856,abstract
girth,3.48,3.008261673776419,2.998447196503588,2.0,abstract
musicality,1.96,2.7366609929277494,2.7022178731407496,1.7142857142857144,abstract
keenness,1.59,2.9177281134935296,2.8997040887159753,1.8571428571428572,abstract
deception,1.86,2.6106095395977675,2.5647361237887347,1.8571428571428572,abstract
famine,3.55,3.0987952340593092,3.097190304291201,2.0,abstract
vacuum,4.22,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
forces,2.69,2.7742358153812323,2.7431999656679418,1.8571428571428572,abstract
attentiveness,2.24,3.008261673776419,2.998447196503588,2.0,abstract
tonality,2.36,2.9177281134935296,2.8997040887159753,2.0,abstract
endocrinology,2.76,3.5514630354737595,3.5909058432292658,2.7142857142857144,abstract
tic,3.77,3.2798623546250893,3.2946765198664267,2.2857142857142856,abstract
framework,3.24,2.8647693756641224,2.841943073455555,2.142857142857143,abstract
deliciousness,2.48,3.0987952340593092,3.097190304291201,2.0,abstract
misrepresentation,1.55,2.6106095395977675,2.5647361237887347,1.8571428571428572,abstract
bail,3.86,3.0987952340593092,3.097190304291201,2.0,abstract
greenness,2.96,3.2798623546250893,3.2946765198664267,2.2857142857142856,abstract
quarter,4.43,3.3703959149079794,3.3934196276540396,2.428571428571429,abstract
digits,4.21,2.5987275047304523,2.5517766306927054,1.8571428571428572,abstract
respect,2.04,3.0987952340593092,3.097190304291201,2.0,abstract
misprint,3.69,3.0987952340593092,3.097190304291201,2.0,abstract
internment,2.81,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
breakage,3.44,2.8271945532106395,2.8009609809283624,1.5714285714285714,abstract
jabber,2.67,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
taxation,2.67,2.5987275047304523,2.5517766306927054,2.0,abstract
assertion,2.2,2.5827141311926693,2.5343111707660055,1.8571428571428572,abstract
testimony,3.21,2.7366609929277494,2.7022178731407496,1.8571428571428572,abstract
reasonableness,1.93,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
hesitancy,2.07,3.2798623546250893,3.2946765198664267,2.2857142857142856,abstract
calorie,3.44,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
stamp,4.7,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
rundown,2.3,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
directionality,1.83,3.0987952340593092,3.097190304291201,2.0,abstract
acuteness,2.41,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
ugliness,3.25,2.630743517277989,2.5866958426199087,1.7142857142857144,abstract
thoughtfulness,1.69,2.9023441981266593,2.882925165982747,2.142857142857143,abstract
loot,4.5,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
bankbook,4.81,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
hostility,2.24,3.008261673776419,2.998447196503588,2.0,abstract
backbone,4.19,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
bisexuality,2.68,3.0987952340593092,3.097190304291201,2.0,abstract
plausibility,1.43,2.8271945532106395,2.8009609809283624,1.7142857142857144,abstract
visibility,3.04,2.721277077560879,2.685438950407521,1.8571428571428572,abstract
starvation,2.42,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
factoid,3.07,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
regimen,2.74,3.0987952340593092,3.097190304291201,2.0,abstract
peacefulness,2.0,3.008261673776419,2.998447196503588,2.0,abstract
reflectivity,2.52,3.0987952340593092,3.097190304291201,2.0,abstract
demerit,2.19,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
pleasure,2.04,2.5264485757755843,2.4729434769922003,1.7142857142857144,abstract
soundings,2.46,3.0987952340593092,3.097190304291201,2.0,abstract
baseline,2.86,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
seclusion,2.38,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
selectivity,1.81,2.8271945532106395,2.8009609809283624,1.5714285714285714,abstract
alertness,2.15,3.008261673776419,2.998447196503588,2.0,abstract
fertility,2.59,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
fanfare,3.36,2.5931686948154526,2.545713750092716,1.5714285714285714,abstract
captivity,2.76,2.9177281134935296,2.8997040887159753,2.0,abstract
dole,2.57,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
consumerism,2.08,3.3703959149079794,3.3934196276540396,2.428571428571429,abstract
schilling,4.04,3.0987952340593092,3.097190304291201,2.0,abstract
glitz,3.0,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
cockiness,2.04,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
slur,3.31,3.008261673776419,2.998447196503588,2.0,abstract
situation,2.03,2.2632774208030657,2.18590806558323,1.5714285714285714,abstract
capitalization,3.25,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
spirituality,1.07,2.7366609929277494,2.7022178731407496,1.7142857142857144,abstract
period,3.31,1.981021388711118,1.8780571679359839,1.5714285714285714,abstract
disparity,1.78,2.798049256624254,2.7691728003550384,1.8571428571428572,abstract
pretext,2.26,3.0987952340593092,3.097190304291201,2.142857142857143,abstract
money,4.54,2.5931686948154526,2.545713750092716,1.8571428571428572,abstract
motionlessness,2.96,2.6837022550983427,2.644456857880329,1.5714285714285714,abstract
substance,3.44,1.9426963498339653,1.9294346594680518,1.8571428571428572,abstract
crabbiness,2.04,3.0987952340593092,3.097190304291201,2.0,abstract
unconsciousness,2.93,2.707515696341364,2.670429692567426,2.0,abstract
hairline,4.46,2.9177281134935296,2.8997040887159753,1.8571428571428572,abstract
infamy,1.75,3.0987952340593092,3.097190304291201,2.0,abstract
annuity,2.64,2.9928777584095494,2.98166827377036,2.2857142857142856,abstract
sternness,2.11,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
concordance,1.58,2.5931686948154526,2.545713750092716,1.7142857142857144,abstract
hysteria,2.86,3.2269036167956826,3.2369155046060065,2.428571428571429,abstract
constellation,4.31,2.798049256624254,2.7691728003550384,2.0,abstract
unimportance,2.1,3.0987952340593092,3.097190304291201,2.0,abstract
hardness,3.34,2.7742358153812323,2.7431999656679418,1.7142857142857144,abstract
skepticism,2.14,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
scar,4.74,2.844635397983901,2.819983354624382,2.0,abstract
confusion,2.24,2.663568277418121,2.622497139049156,1.7142857142857144,abstract
abruptness,2.04,3.0987952340593092,3.097190304291201,2.0,abstract
prematurity,2.22,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
firmness,3.92,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
portrait,4.9,3.0987952340593092,3.097190304291201,2.0,abstract
hunchback,4.32,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
falconry,3.16,3.0987952340593092,3.097190304291201,2.0,abstract
furlong,2.79,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
paralysis,3.52,3.035381932607119,3.0280267097040703,2.428571428571429,abstract
joyfulness,2.04,2.707515696341364,2.670429692567426,1.8571428571428572,abstract
expertise,1.64,2.7742358153812323,2.7431999656679418,1.7142857142857144,abstract
windsock,4.39,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
tryout,2.64,3.116236078832571,3.1162126779872206,2.428571428571429,abstract
willingness,1.81,2.8271945532106395,2.8009609809283624,1.8571428571428572,abstract
completeness,2.2,2.7366609929277494,2.7022178731407496,1.7142857142857144,abstract
assurance,1.76,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
amp,3.59,3.0987952340593092,3.097190304291201,2.0,abstract
splendor,1.59,3.0987952340593092,3.097190304291201,2.0,abstract
impulse,2.52,2.6169821360584744,2.5716865847798127,1.5714285714285714,abstract
dialogue,3.0,3.0987952340593092,3.097190304291201,2.0,abstract
strife,2.2,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
midday,3.72,3.2798623546250893,3.2946765198664267,2.2857142857142856,abstract
dullness,2.14,2.9177281134935296,2.8997040887159753,1.8571428571428572,abstract
abracadabra,2.04,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
richness,2.04,3.008261673776419,2.998447196503588,2.142857142857143,abstract
humanness,2.12,2.8271945532106395,2.8009609809283624,1.5714285714285714,abstract
poignancy,1.65,3.2798623546250893,3.2946765198664267,2.2857142857142856,abstract
premise,2.24,2.8271945532106395,2.8009609809283624,2.0,abstract
announcement,2.79,2.7742358153812323,2.7431999656679418,1.7142857142857144,abstract
thirst,3.04,2.9553029359470124,2.9406861812431675,2.0,abstract
ovation,3.45,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
vanity,2.15,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
upbringing,2.0,2.6837022550983427,2.644456857880329,1.5714285714285714,abstract
debit,3.66,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
nonaggression,1.9,3.4609294751908695,3.4921627354416525,2.571428571428571,abstract
temperance,2.1,3.4079707373614623,2.956051612863936,2.7142857142857144,abstract
seating,4.29,2.5931686948154526,2.545713750092716,1.7142857142857144,abstract
discernment,1.57,2.754101837701011,2.7212402468367687,2.0,abstract
premonition,1.9,3.0458364962299025,3.0394292890307804,2.142857142857143,abstract
symbolism,1.41,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
morale,1.85,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
style,2.67,2.3873842379285666,2.3212688398963057,1.5714285714285714,abstract
music,4.31,2.069761616676229,1.9748443247411878,1.5714285714285714,abstract
taxidermy,3.68,3.0987952340593092,3.097190304291201,2.0,abstract
health,2.28,3.2798623546250893,3.2946765198664267,2.2857142857142856,abstract
comprehension,1.78,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
